s21_max_db,s21_min_db,s21_pb_rms_db,pb_ripple_db,bw_3db_mhz,f_center_ghz,f_3db_low_ghz,f_3db_high_ghz,gd_mean_ns,gd_std_ps,gd_peak_ns,s11_pb_mean_db,s22_pb_mean_db,reciprocity_max,passivity_margin,sample_id,sample_type,cluster,blend_w1,blend_w2,blend_w3,blend_w4,dominant_unit,gen_gain_db,gen_tau_ps,gen_stretch_ppm,topology_feature_0,topology_feature_1,topology_feature_2,topology_feature_3,topology_feature_4,topology_feature_5,topology_feature_6,topology_feature_7,topology_feature_8,topology_feature_9,topology_feature_10,topology_feature_11,topology_feature_12,topology_feature_13,topology_feature_14,topology_feature_15,topology_feature_16,topology_feature_17,topology_feature_18,topology_feature_19,topology_feature_20,topology_feature_21,topology_feature_22,topology_feature_23,topology_feature_24,topology_feature_25,topology_feature_26,topology_feature_27,topology_feature_28,topology_feature_29,topology_feature_30,topology_feature_31,topology_feature_32,topology_feature_33,topology_feature_34,topology_feature_35,topology_feature_36,topology_feature_37,topology_feature_38,topology_feature_39,topology_feature_40,topology_feature_41,topology_feature_42,topology_feature_43,topology_feature_44,topology_feature_45,topology_feature_46,topology_feature_47,topology_feature_48,topology_feature_49,topology_feature_50,topology_feature_51,topology_feature_52,topology_feature_53,topology_feature_54,topology_feature_55,topology_feature_56,topology_feature_57,topology_feature_58,topology_feature_59,topology_feature_60,topology_feature_61,topology_feature_62,topology_feature_63,topology_feature_64,topology_feature_65,topology_feature_66,topology_feature_67,topology_feature_68,topology_feature_69,topology_feature_70,topology_feature_71,topology_feature_72,topology_feature_73,ae_0,ae_1,ae_2,ae_3,ae_4,ae_5,ae_6,ae_7,ae_8,ae_9,ae_10,ae_11,ae_12,ae_13,ae_14,ae_15,ae_16,ae_17,ae_18,ae_19,ae_20,ae_21,ae_22,ae_23,ae_24,ae_25,ae_26,ae_27,ae_28,ae_29,ae_30,ae_31,ae_32,ae_33,ae_34,ae_35,ae_36,ae_37,ae_38,ae_39,ae_40,ae_41,ae_42,ae_43,ae_44,ae_45,ae_46,ae_47,ae_48,ae_49,ae_50,ae_51,ae_52,ae_53,ae_54,ae_55,ae_56,ae_57,ae_58,ae_59,ae_60,ae_61,ae_62,ae_63
-0.8953954273283125,-38.99509613456093,1.8197164430673936,2.9416426131477067,311.969,2.43132765625,2.275343,2.587312,1.2281537115774712,971.7700639850864,4.403224747651125,-8.055404612836638,-8.053823523558458,0.002801296990770295,0.031108689890533947,synth_0944,synthetic,1,0.2009,0.3429,0.213,0.2432,2,1.6873,-32.6785,-2450.7,512.0,0.70387803,0.29420797,4.25024889,12.59535086,8.72066999,7514.69954864,13381.02959755,12.93477106,5.87079826,522.80156008,446.43912491,315.82223957,5.30541854,0.03814775,0.05002188,153.26285133,17.87558957,26.32581946,32.0,34.72402466,2.17894653,3.62082641,1.0,25.04162926,5.68052964,3.49963097,1.0,0.29109003,0.15412726,0.18422719,0.31590784,0.06207151,2.87336032,3.68954768,0.13822454,0.36096549,512.0,0.89815795,0.10259954,22499.5211806,80215.73244888,14594.69357045,1741.61548686,4749.31997647,13.84574054,6.37386338,349.65492955,726.12077814,231130718.11038977,670.73444222,0.08059912,0.11427352,492971425.9372933,230869.98934559,26.0,32.0,47.15349258,2.95910707,5.63840968,1.0,11.0292076,20.23404951,16.09795266,1.0,0.54036296,0.39066178,0.37877796,1.17528274,0.08767835,2.89166472,4.79290101,0.12651396,0.78143416,0.38592859,0.39091061,-0.80280106,-0.68367481,-0.06224217,-0.1370312,-1.48892801,0.33448671,0.27065024,0.13846329,-0.15691906,1.04332482,-0.76415741,0.68105214,-0.30350139,-0.24669637,1.65106756,1.32665619,1.98608505,1.46498771,2.24503382,1.41369787,2.47721921,1.8543102,1.42833508,0.89254933,1.24991925,1.15188827,1.81037756,1.16427038,1.98978041,2.56149517,-2.08178605,-1.9095317,-3.22352733,-2.35952057,-2.18077198,-1.50176702,-4.52312158,-2.21037697,-1.70338644,-1.15276378,-2.00690765,-0.05308256,-2.94200033,-0.50016331,-2.67863116,-3.68197111,2.45098777,1.72003072,2.36163533,1.42240858,4.12111418,2.0578659,2.26988418,2.83543329,2.19456241,1.30578403,1.35341547,2.1974328,1.96269208,2.03111747,1.92256252,3.175823
-1.612159037794336,-39.68401807864029,2.5387527401029497,2.913486097317058,300.196,2.4391759220779217,2.289078,2.589274,1.1432285654556096,916.3551797644689,3.7975953710668646,-8.047542888802003,-8.044442840144741,0.0030093938828163126,0.0003164962806176952,synth_0945,synthetic,1,0.2253,0.2176,0.3178,0.2393,3,0.7588,40.9085,912.96,512.0,0.70382371,0.29456714,4.57093639,13.87926862,9.33548416,7824.45968733,13471.79028122,12.91765411,5.8597022,526.99968625,443.5294441,357.69791587,5.05937805,0.03823609,0.04967515,168.51520412,18.66287317,26.20043716,32.0,34.54856731,2.1563737,3.47132742,1.0,25.31649156,6.15252312,3.42095682,1.0,0.29424988,0.16438215,0.18600374,0.32190599,0.06521169,2.8552568,3.67049139,0.14775951,0.35394834,512.0,0.89766225,0.10254805,24596.14967311,79776.20367221,17861.63163547,1827.93436492,4999.93427421,13.78716186,6.35369197,325.02466418,679.31464972,315848474.31875855,654.23878589,0.0816863,0.1190895,504856477.1423654,233304.80820072,26.0,32.0,45.52731098,2.85834639,5.8576774,1.0,11.91484187,17.35312346,15.13723184,1.0,0.53517514,0.37920586,0.37879684,1.16835705,0.08534265,2.9138241,4.80943679,0.12637455,0.78948075,0.39058966,0.38225265,-0.79825361,-0.68543267,-0.0559604,-0.13667102,-1.48913841,0.32170509,0.27242209,0.13947973,-0.15263844,1.04490317,-0.75067104,0.68371591,-0.30522019,-0.24845615,1.64981805,1.32564455,1.98450349,1.45690041,2.24821987,1.41541036,2.4632531,1.84747272,1.42633907,0.88592308,1.25086035,1.15043547,1.8098274,1.14359958,1.98702368,2.56734977,-2.0916939,-1.95863504,-3.23036197,-2.35102436,-2.17792471,-1.50512084,-4.47556773,-2.23341779,-1.705713,-1.1419289,-1.98881833,-0.02442037,-2.94240523,-0.50136348,-2.67680581,-3.68120363,2.42458647,1.71113463,2.47339229,1.41058013,4.13765831,2.07814323,2.23683209,2.79958892,2.18456085,1.29341797,1.38366306,2.19706857,2.0038711,1.97157385,1.9074464,3.17746782
-3.424460762398829,-41.821068927786186,4.313279782821111,2.968685001425491,310.006,2.4381948930817607,2.283192,2.593198,1.2238688801984516,1145.5904627400193,5.090649137327735,-8.042784670046588,-8.039492785363597,0.0033151104627052305,0.019177169697388474,synth_0946,synthetic,0,0.3589,0.1592,0.0542,0.4277,4,-0.9471,-63.5247,1661.44,512.0,0.70440676,0.29459613,5.49762562,16.57363412,10.88264315,8102.6330501,12476.53017404,12.95210105,5.89640949,497.18672658,497.58587099,351.74430174,5.57234442,0.03811817,0.05110501,247.2856222,21.10197581,26.19095261,32.0,35.09858457,2.18323832,3.531439,1.0,23.1716562,6.55838545,4.01317975,1.0,0.29886246,0.16013261,0.19174065,0.34229077,0.06541622,2.84615264,3.6731934,0.1405673,0.35692536,512.0,0.89742875,0.10199493,32268.32892226,104945.16587494,21559.17914725,1972.23110813,5374.91698469,13.86776401,6.43113536,354.38389499,705.1612359,360641735.1130757,840.88904773,0.07970669,0.11677287,900645864.3153126,324328.31610771,26.0,32.0,46.58048343,2.93076095,6.03662177,1.0,10.34773251,18.64180318,16.48816086,1.0,0.58344111,0.41206009,0.38399127,1.27373855,0.09043633,2.83622378,4.70709237,0.12888342,0.77687246,0.38420091,0.39505793,-0.80320597,-0.68145474,-0.0645504,-0.13317289,-1.463197,0.34035434,0.27621181,0.14548339,-0.15950109,1.04310503,-0.77333879,0.67713831,-0.30406083,-0.24752481,1.64633051,1.3272896,1.99038984,1.46487698,2.24645507,1.40958046,2.5116747,1.87476089,1.42933238,0.8960311,1.24808702,1.14743743,1.81291022,1.1895467,1.9824914,2.56492021,-2.09332656,-1.86945345,-3.23914588,-2.3388923,-2.18510679,-1.49552467,-4.48528409,-2.22467308,-1.71548097,-1.1555275,-1.989128,-0.07330641,-2.96194074,-0.4920414,-2.65397088,-3.68584734,2.47750372,1.71639127,2.38074791,1.49734779,4.07633682,2.01313228,2.28154345,2.83986118,2.19526092,1.34289301,1.37686799,2.19579405,1.96426799,2.09495418,1.92116681,3.18628166
-2.6387031757334607,-40.8082826187879,3.547801197699871,2.988920569554993,308.044,2.435251797468354,2.28123,2.589274,1.1213238249033755,631.3918748332163,2.7639837385079966,-7.928166641986445,-7.921554740653723,0.002807668563631539,-0.005919474743677489,synth_0947,synthetic,0,0.2421,0.3094,0.0297,0.4188,4,-0.1405,65.6276,-1194.92,512.0,0.70133409,0.29675393,4.85087514,14.83370682,9.76082383,7753.90664004,12782.32487484,12.94551379,5.90902193,534.2184654,472.75859594,315.22732973,5.88844394,0.03754211,0.05065182,164.66543289,18.82389879,26.34882035,32.0,34.87766042,2.18301778,3.74597917,1.0,23.53740088,6.48645665,4.10281194,1.0,0.29899442,0.1571858,0.18620376,0.32893497,0.06361093,2.85409499,3.66801339,0.13081589,0.35981506,512.0,0.89856353,0.10177531,30251.71191443,99857.02063406,20986.08621071,1874.28954022,4890.79583468,13.90747105,6.45715275,357.38202275,751.46947234,256228911.23370588,774.77751247,0.07856916,0.11193187,661153496.9345213,305054.7629003,26.0,32.0,48.70952621,3.10337192,6.10405666,1.0,10.10118381,20.15519281,17.63492046,1.0,0.57876267,0.4153051,0.38378499,1.2682509,0.09463893,2.85635233,4.68493726,0.12730995,0.77419527,0.38140969,0.39370537,-0.80292935,-0.68155978,-0.07590069,-0.13174531,-1.4576527,0.3455818,0.27991976,0.14351719,-0.16284227,1.0364168,-0.76535084,0.67736414,-0.30226121,-0.24076216,1.65049068,1.32774571,1.99387793,1.47041901,2.24868391,1.41052413,2.50615261,1.87281175,1.42792221,0.90547723,1.24757582,1.15303519,1.81263819,1.19753227,1.98460395,2.56265364,-2.07835324,-1.86248757,-3.2453444,-2.34743199,-2.19544287,-1.49700492,-4.49414162,-2.22980623,-1.70478167,-1.16274121,-2.00766093,-0.09553952,-2.95447373,-0.50105598,-2.65366166,-3.68926555,2.49683628,1.71939309,2.28974185,1.48913266,4.0765118,2.00877896,2.33281214,2.90388798,2.20292782,1.34234064,1.3652197,2.19414925,1.94822528,2.11150395,1.9499611,3.18709586
-1.6484783896045685,-39.64895203135286,2.5883872799686904,2.9887830728007354,304.12,2.439175923076923,2.287116,2.591236,1.2746914106708247,1077.14629518422,4.558131825468357,-8.331649941268877,-8.326857172825871,0.003151900136008158,0.0718724232377963,synth_0948,synthetic,1,0.2191,0.2515,0.3065,0.2229,3,0.7502,-80.5057,790.52,512.0,0.70359065,0.29486053,4.60501974,13.33237804,8.88846652,7705.28190961,13443.7288293,12.92398279,5.85976011,512.09401104,429.55452497,355.14344932,5.18388164,0.03818662,0.05005173,140.09946377,18.62203468,26.29318502,32.0,34.31109139,2.15229765,3.45937254,1.0,24.707584,5.82963991,3.53458219,1.0,0.29048744,0.15725178,0.18715765,0.30703214,0.06346731,2.8756487,3.67392529,0.14421526,0.35286569,512.0,0.8976811,0.10224519,22882.23980252,77657.64170056,14738.6965204,1754.0576682,4740.17756829,13.82699414,6.38874376,336.68272381,694.75466073,223342622.2796557,631.85921417,0.08265594,0.11812743,877214273.4724442,224883.63543949,26.0,32.0,46.29186345,2.89011801,5.7061368,1.0,11.96374407,18.95948136,15.40705717,1.0,0.5426703,0.38382947,0.38177125,1.18977046,0.08769654,2.8993799,4.80877313,0.12642463,0.78760688,0.38766212,0.37974968,-0.80013799,-0.68397169,-0.05629553,-0.13582431,-1.49745543,0.32196821,0.2693869,0.14091276,-0.15606977,1.04481822,-0.75682354,0.68512684,-0.30398393,-0.24985257,1.65065539,1.32588648,1.98602042,1.45086337,2.24838622,1.4150864,2.44876873,1.85076762,1.42734419,0.88651725,1.24870037,1.1550041,1.81142405,1.15196144,1.99166287,2.5654463,-2.0905784,-1.94824326,-3.22608635,-2.34718692,-2.17499142,-1.50236963,-4.48655671,-2.22532776,-1.70312917,-1.14845002,-1.99550104,-0.01695632,-2.94122405,-0.50370818,-2.68511089,-3.68334865,2.42673715,1.71956516,2.43351836,1.42894215,4.13454459,2.09850463,2.1987321,2.83076554,2.17680612,1.28230475,1.37597609,2.19989843,1.99162433,2.00538039,1.91719171,3.17554939
-3.2721140718119472,-41.61469468630582,4.155643227893439,2.986011393017477,319.817,2.4283725153374234,2.267495,2.587312,1.1261858999954528,969.3634144847201,4.744178854702997,-7.787758695575417,-7.7846261393187275,0.0026126200183593895,-0.02010215695916573,synth_0949,synthetic,0,0.4297,0.127,0.0533,0.39,1,-0.7297,55.2188,-659.93,512.0,0.70761943,0.29453323,5.5865346,17.96432822,10.86346507,8069.95591459,12482.54088256,12.96357624,5.93110603,489.55879421,502.88566705,362.5304798,5.56654124,0.03821031,0.05101716,262.77492711,20.5552273,26.24681407,32.0,34.7421679,2.15683422,3.50516769,1.0,23.6687694,6.17162933,3.89695521,1.0,0.29411757,0.16217624,0.1922116,0.33973621,0.06656591,2.87183945,3.66585581,0.13721088,0.36944356,512.0,0.89720825,0.10236241,31834.19638263,98730.59331575,22447.42792461,2027.79050814,5562.93264361,13.85208413,6.40563459,342.39855334,683.27540801,431410498.78355026,842.43201005,0.07970545,0.11689109,1391619620.064444,337819.2676161,26.0,32.0,46.84141481,2.96126446,5.85501971,1.0,10.28821233,19.18304473,15.1132318,1.0,0.5646672,0.39885827,0.38168293,1.26525997,0.09201327,2.83949128,4.690903,0.1281715,0.77973488,0.38628806,0.3898145,-0.79497733,-0.68167301,-0.06992415,-0.1291368,-1.46409693,0.33408697,0.27549819,0.1459223,-0.16035865,1.04373354,-0.76845909,0.67741087,-0.30558671,-0.25047713,1.64900691,1.32660958,1.99207394,1.46695594,2.24314134,1.40983027,2.51609391,1.87323396,1.43076868,0.89876022,1.24767682,1.14473073,1.81132196,1.18848718,1.98538757,2.5669893,-2.08653175,-1.8835653,-3.23761387,-2.3304017,-2.18677839,-1.47497552,-4.48269599,-2.21925327,-1.72618351,-1.15497463,-1.98185175,-0.07139741,-2.9563646,-0.49451957,-2.66201342,-3.69979074,2.48085218,1.71992459,2.35423972,1.50825697,4.07032191,1.99827023,2.28546341,2.85659724,2.18826137,1.33326888,1.38625172,2.19605601,1.97691953,2.05494507,1.93209682,3.18355693
-1.8040551435033347,-40.22157352344752,2.8123534756411304,2.987780972289489,286.462,2.448005224489796,2.304774,2.591236,1.2644874688714314,1403.825504224757,5.475152556247652,-8.272951121627742,-8.267951112835476,0.0031191375921831768,0.04609206798912735,synth_0950,synthetic,1,0.12,0.2195,0.0561,0.6044,4,0.4147,-109.3589,1566.41,512.0,0.69948375,0.30084564,4.91530735,14.08832493,11.63643791,7870.23963111,13079.80716445,12.89971344,5.84845309,524.93925852,481.42916635,304.07212371,6.35625751,0.03728242,0.05019066,159.78314543,21.93941683,26.18889143,32.0,35.66368169,2.24764761,3.85072977,1.0,21.68342157,7.24353741,4.64619146,1.0,0.30294235,0.16251868,0.19344262,0.35612647,0.06446601,2.82944625,3.63755499,0.13340897,0.34036433,512.0,0.89916859,0.10079091,32527.19781546,119010.3678118,24308.44247688,1827.35843658,4822.722256,13.93525642,6.50996727,345.15865496,759.62715613,222665704.27126706,849.02940227,0.07920974,0.11112948,334213248.6596248,340233.73315284,26.0,32.0,49.40805249,3.05766269,6.34105979,1.0,8.97627148,20.68584372,17.96681888,1.0,0.59846086,0.45820841,0.38722086,1.25421815,0.09138429,2.83480602,4.73123793,0.13251743,0.77120218,0.37712096,0.40514747,-0.81404833,-0.68327297,-0.0809561,-0.13475609,-1.45302838,0.35594709,0.28788966,0.14725117,-0.15630026,1.03533135,-0.77862142,0.67270506,-0.29713146,-0.23444549,1.64586692,1.32869214,1.99601064,1.46832657,2.25562378,1.40792,2.51299209,1.8671104,1.42625866,0.89878295,1.25671123,1.13634419,1.81712407,1.17794481,1.97765924,2.56200078,-2.11159888,-1.79757692,-3.26150744,-2.32094245,-2.18458431,-1.51884771,-4.47389354,-2.26389104,-1.70165057,-1.15665747,-2.01513205,-0.07975517,-2.98103116,-0.4906267,-2.64166966,-3.73340878,2.46709141,1.71766199,2.26327908,1.48086685,4.08978421,2.07555578,2.32480711,2.87941531,2.22365401,1.34296157,1.36074533,2.18701937,1.9874272,2.01989365,1.97587661,3.19275316
-3.178165502363467,-41.58708460956827,3.9943159375870625,2.8867866342585744,329.627,2.43427074556213,2.269457,2.599084,1.063445902123821,891.4221164553973,3.851340972763673,-7.545324573690547,-7.542522205407789,0.003065566691715231,-0.05014930016258745,synth_0951,synthetic,0,0.3581,0.2886,0.1054,0.2478,1,-0.4677,145.8715,132.83,512.0,0.70730219,0.29316515,5.01178075,15.12667052,9.53786011,7690.98324074,12666.77766416,12.97310783,5.89871442,523.41023686,489.95534564,326.4385516,5.38259599,0.03852156,0.05082333,197.93270397,18.63792124,26.2841859,32.0,34.57541978,2.15450886,3.49484172,1.0,25.10430252,5.84760467,3.25552259,1.0,0.29585177,0.15067847,0.18484438,0.31107608,0.06528183,2.88369014,3.69849378,0.13447982,0.36470521,512.0,0.89734842,0.1024306,26698.35546232,95228.20970915,18140.74317133,1899.63789608,4898.60134341,13.84879273,6.36248342,356.65116577,716.13325897,346264355.1349138,707.56518618,0.07995055,0.11639609,1105562198.654338,276858.00916879,26.0,32.0,46.81389574,2.96230382,5.77267497,1.0,10.4180158,18.83829748,16.69910525,1.0,0.55549924,0.39596101,0.3748973,1.24967342,0.09072912,2.87350461,4.74908323,0.124372,0.77962871,0.38466108,0.3917382,-0.79807407,-0.68144661,-0.06548008,-0.13183682,-1.4658799,0.3305739,0.26930087,0.14268238,-0.16192974,1.04248626,-0.76579756,0.6831999,-0.30692284,-0.24947383,1.6524289,1.32546855,1.9899685,1.46740977,2.24149105,1.41076171,2.51268356,1.86595655,1.43238934,0.90038233,1.2452986,1.15692453,1.81061218,1.17333561,1.98905723,2.56165285,-2.0795827,-1.92828774,-3.2202652,-2.36225197,-2.1882697,-1.47552443,-4.52468314,-2.20252607,-1.70864163,-1.15608727,-2.00676563,-0.09248048,-2.94332735,-0.49740512,-2.66336459,-3.66959322,2.48559289,1.7249725,2.37017882,1.45921221,4.07344136,2.00570128,2.27437605,2.87159609,2.19991463,1.32608694,1.36727414,2.19961336,1.96252673,2.03371807,1.90489678,3.18688183
-2.394850860472599,-41.04037214790338,3.3060094580765194,2.966845559909321,319.817,2.443100054878049,2.283192,2.603009,1.341141934970218,880.4032857044847,4.242386877071364,-8.04479725862842,-8.044716793623603,0.002706855497734446,0.0336143887138205,synth_0952,synthetic,0,0.2189,0.3922,0.2381,0.1509,2,0.1569,-144.4611,1466.05,512.0,0.70525122,0.29624139,4.17302099,13.29417988,8.13822909,7401.51978385,13257.34822965,12.93998506,5.87582424,546.56017124,447.79294221,315.05996622,5.01748176,0.03827029,0.04978719,156.46603246,15.80730036,26.43320193,32.0,34.31846723,2.12862098,3.50093012,1.0,25.48515044,5.62129512,3.24573079,1.0,0.2888346,0.14872767,0.18140159,0.3009153,0.06229901,2.88145803,3.69708742,0.13731648,0.36510987,512.0,0.89738328,0.10280667,20605.18475065,65683.12134652,12804.93803949,1821.72643393,4722.82050573,13.80642088,6.34025976,348.33355968,722.73714626,224519142.37784907,583.71988752,0.08002266,0.11807119,652074291.5384337,185988.67046357,26.0,32.0,46.97576597,2.88732815,5.76699498,1.0,11.52517801,19.1011655,16.45220573,1.0,0.52888967,0.3685454,0.37565459,1.1466687,0.08739741,2.9057887,4.81690671,0.12532741,0.78210678,0.39003552,0.3865349,-0.79783193,-0.68289179,-0.05550675,-0.13656562,-1.48223784,0.32740805,0.2691766,0.13637532,-0.15802499,1.03984506,-0.75503236,0.68513036,-0.30495154,-0.2454371,1.65484078,1.32607589,1.98563258,1.46019892,2.24435282,1.41697164,2.48214223,1.85616242,1.42929989,0.89771938,1.24481516,1.16028023,1.80989458,1.15489651,1.993619,2.5633488,-2.07850519,-1.92647316,-3.22538547,-2.36062298,-2.18153166,-1.49907786,-4.51105631,-2.18829971,-1.69722934,-1.14867631,-2.01275122,-0.04749214,-2.9348252,-0.50719612,-2.70156733,-3.67079853,2.43615823,1.71985277,2.40287209,1.40736494,4.12102124,2.06854318,2.28426316,2.8443693,2.19983879,1.28085262,1.36427003,2.20077008,1.96433958,2.07666811,1.90048879,3.18319406
-2.5657165229848893,-40.76721290819937,3.361728325414008,2.9409672561242495,321.779,2.444081090909091,2.283192,2.604971,1.1193888219092867,806.8384857713572,3.774139388705208,-8.118189152759577,-8.113579176241565,0.0026976191126134967,0.061700071696478065,synth_0953,synthetic,0,0.2039,0.4107,0.1425,0.2429,2,0.1381,66.6083,1411.18,512.0,0.70422655,0.29464977,4.46306379,12.38703666,8.53543653,7102.2495841,13355.8749067,12.93988304,5.89236109,553.3034061,439.4757541,251.51480012,5.16907853,0.03806339,0.050461,180.27637313,16.57409767,26.44150509,32.0,34.57212689,2.15501045,3.75165315,1.0,24.31200317,6.22946249,3.64592434,1.0,0.28947993,0.15409814,0.18033096,0.3136496,0.06074448,2.86016898,3.69620251,0.134528,0.36111763,512.0,0.89780873,0.10239985,24340.06671719,86311.73402416,14088.88754604,1798.56820613,4505.54951807,13.8671977,6.38524432,351.5234268,750.20482951,161605717.62543508,658.73503676,0.07998689,0.11269898,674437593.4059685,219173.48699961,26.0,32.0,47.93491476,2.98493605,5.9296883,1.0,10.28928489,20.0775722,17.38288548,1.0,0.5472883,0.39909763,0.37695954,1.18433748,0.08972874,2.89480558,4.74917947,0.12492468,0.77769373,0.38329291,0.39621539,-0.80191894,-0.68357914,-0.06204217,-0.13563278,-1.46668999,0.33937079,0.27486165,0.1404609,-0.16099807,1.03723752,-0.76100367,0.68114507,-0.3038417,-0.24624755,1.65111152,1.32703607,1.98833146,1.46557904,2.24531941,1.41163644,2.48716035,1.85575464,1.4308796,0.89982065,1.24540826,1.163409,1.80941731,1.18763041,1.99170867,2.55937666,-2.08540267,-1.90367324,-3.23213503,-2.35704111,-2.18531972,-1.49275526,-4.53360147,-2.20688889,-1.70826345,-1.15598547,-2.02866615,-0.07152272,-2.94272319,-0.50849066,-2.69833253,-3.67627069,2.48711524,1.72396035,2.32035221,1.44215232,4.09366839,2.05791766,2.31519657,2.85452458,2.19598502,1.31787239,1.36427616,2.19902061,1.96725165,2.07710954,1.92575561,3.18478179
-1.7007542212457225,-39.783616430735265,2.7129342918125947,2.9587203728006455,323.741,2.423479385542169,2.261609,2.58535,1.2836720984541918,1088.7263998175645,4.195202339569938,-7.791700038715259,-7.789116620210193,0.003215916840690302,-0.020009268074746123,synth_0954,synthetic,1,0.572,0.072,0.1932,0.1628,1,0.7336,-82.6309,-674.09,512.0,0.71244191,0.2886734,5.34576301,17.04018013,10.24045038,8439.55602188,12589.3993758,13.00271768,5.92671914,471.05134219,468.84188771,416.43239898,4.95889161,0.03902987,0.05099254,255.61345728,19.56058293,26.03952685,32.0,33.90004251,2.1205176,3.28226407,1.0,25.81171669,5.1790549,2.9761254,1.0,0.28188687,0.16149813,0.18596428,0.32193009,0.0663196,2.89417391,3.70691929,0.14237466,0.36688182,512.0,0.89608143,0.10416972,24636.00678061,86657.95629286,16153.92224292,2093.56249102,5805.32599382,13.75444432,6.35391741,331.04811287,644.90368443,626452141.8723955,660.83211393,0.08191308,0.12116849,1414123257.4298763,240705.83830611,26.0,32.0,44.26171942,2.77694003,5.43189467,1.0,12.42731783,16.47189907,13.47896791,1.0,0.51896086,0.36459692,0.37672171,1.22533272,0.08575526,2.88222304,4.78784277,0.12494432,0.78733257,0.39003837,0.38024658,-0.78527614,-0.6828857,-0.05848169,-0.12785116,-1.4934013,0.32844183,0.26093806,0.14201701,-0.15984755,1.0509614,-0.75816213,0.68321671,-0.31164116,-0.25798981,1.64885218,1.32389294,1.98333752,1.45741753,2.23966242,1.41790097,2.47143638,1.86762125,1.43115006,0.8903963,1.24722733,1.14947951,1.80755934,1.15759399,1.99203623,2.56969952,-2.08881925,-1.95943783,-3.20894673,-2.34496961,-2.18343477,-1.46605683,-4.50217852,-2.18651058,-1.72288822,-1.14297481,-1.95718603,-0.04245988,-2.93911455,-0.48830724,-2.67945474,-3.674802,2.43858563,1.71957377,2.5253003,1.48045919,4.07735435,1.98694448,2.23300161,2.8216243,2.16160295,1.32621023,1.39453225,2.20693403,1.99485808,1.97643678,1.86883016,3.17905233
-1.8511184185344,-40.1292434426638,2.943216964224202,2.9625886017380325,310.007,2.4303466226415096,2.275343,2.58535,1.1570754855388785,694.0209094970896,3.2664395042116063,-8.263702146648075,-8.261935046224078,0.0029240646954422473,0.044067000736597084,synth_0955,synthetic,1,0.3174,0.3118,0.3468,0.0241,3,0.4323,54.1882,-1903.72,512.0,0.70994824,0.29173473,4.58689161,14.26373971,7.93350152,7753.89658119,13335.82823736,12.9773672,5.88709483,518.45623519,421.31078273,347.71604859,4.64542941,0.03868324,0.05003119,185.31337751,16.23522999,26.32330216,32.0,33.89021588,2.10958435,3.30082723,1.0,27.82186572,5.22221944,2.86103399,1.0,0.28361072,0.14285162,0.18282841,0.2898453,0.06267934,2.91170582,3.72794762,0.14636944,0.36337317,512.0,0.89658407,0.10311261,19731.9197046,56904.13756669,8015.9430507,1826.34788395,4858.76783328,13.73324818,6.32462228,337.97190048,661.51091569,313989289.7963891,585.34222118,0.08281637,0.11988392,799091969.6057702,158390.78642761,26.0,32.0,44.81227078,2.84861366,5.4176724,1.0,12.00327221,17.75245308,12.72364787,1.0,0.50336722,0.35709702,0.37126721,1.12874014,0.08688606,2.927656,4.8313619,0.12132185,0.78956387,0.39301788,0.37360775,-0.79072422,-0.68355132,-0.0487831,-0.13401598,-1.50172541,0.31521261,0.26651087,0.13440135,-0.15630089,1.04755334,-0.74261672,0.68776824,-0.30750989,-0.25478484,1.65124554,1.32498444,1.9822698,1.45729102,2.2442313,1.41921139,2.4607846,1.85760257,1.43168668,0.88353925,1.24529622,1.16283767,1.80410126,1.12483254,1.99763503,2.56375174,-2.07644388,-1.98458972,-3.21252275,-2.36872637,-2.17742121,-1.50617662,-4.52028857,-2.17709924,-1.7043397,-1.14326322,-2.00247096,-0.01354723,-2.91744592,-0.50923485,-2.70754266,-3.654076,2.43616248,1.71838272,2.47644815,1.38905085,4.12950371,2.03598184,2.19348252,2.83209978,2.18283603,1.2793229,1.37908541,2.20307405,1.98573615,1.97508241,1.8872897,3.17206626
